"ID","time","mortality_signal","event_id"
"LA-2022-14","2022-02-16T16:02:08Z",1,21619954911
"LA-2022-14","2022-02-17T16:00:00Z",1,21619954919
"LA-2022-14","2022-02-18T16:02:08Z",1,21619954926
"LA-2022-14","2022-02-19T16:00:00Z",1,21619954933
"LA-2022-14","2022-02-20T16:02:08Z",1,21619954940
"LA-2022-14","2022-02-21T16:00:00Z",1,21619954945
"LA-2022-14","2022-02-24T16:02:08Z",1,21619954956
"LA-2022-14","2022-02-25T16:00:00Z",1,21619954960
"LA-2022-14","2022-02-26T16:02:08Z",1,21619954966
"LA-2022-14","2022-02-27T16:00:00Z",1,21619954973
"LA-2022-14","2022-02-28T16:02:08Z",1,21619954979
"LA-2022-14","2022-03-01T16:00:00Z",1,21619954984
"LA-2022-14","2022-03-06T16:02:08Z",1,21619955003
"LA-2022-14","2022-03-07T16:00:00Z",1,21619955007
"LA-2022-14","2022-03-08T16:02:08Z",1,21619955012
"LA-2022-14","2022-03-09T16:00:00Z",1,21619955017
"LA-2022-14","2022-03-10T16:02:08Z",1,21619955022
"LA-2022-14","2022-03-11T16:00:00Z",1,21619955025
"LA-2022-14","2022-03-12T16:02:08Z",1,21619955029
"LA-2022-14","2022-03-13T16:00:00Z",1,21619955033
"LA-2022-14","2022-03-14T16:02:08Z",1,21619955037
"LA-2022-14","2022-03-15T16:00:00Z",1,21619955040
"LA-2022-14","2022-03-18T16:02:08Z",1,21619955049
"LA-2022-14","2022-03-19T16:00:00Z",1,21619955052
"LA-2022-14","2022-03-20T16:02:08Z",1,21619955056
"LA-2022-14","2022-03-21T16:00:00Z",1,21619955058
"LA-2022-14","2022-03-22T16:02:08Z",1,21619955063
"LA-2022-14","2022-03-23T16:00:00Z",1,21619955066
"LA-2022-14","2022-03-24T16:02:08Z",1,21619955069
"LA-2022-14","2022-03-25T16:00:00Z",1,21619955072
"LA-2022-14","2022-03-26T16:02:08Z",1,21619955074
"LA-2022-14","2022-03-27T16:00:00Z",1,21619955076
"LA-2022-14","2022-03-30T16:02:08Z",1,21622632783
"LA-2022-14","2022-03-31T16:00:00Z",1,21622632784
"LA-2022-15","2022-01-11T00:32:00Z",0,21619953837
"LA-2022-15","2022-01-11T12:07:28Z",0,21619953839
"LA-2022-15","2022-01-11T14:11:12Z",0,21619953841
"LA-2022-15","2022-01-11T22:30:24Z",0,21619953842
"LA-2022-15","2022-01-11T23:17:20Z",0,21619953843
"LA-2022-15","2022-01-12T00:29:52Z",0,21619953845
"LA-2022-15","2022-01-12T12:09:36Z",0,21619953847
"LA-2022-15","2022-01-12T14:09:04Z",0,21619953849
"LA-2022-15","2022-01-12T22:32:32Z",0,21619953851
"LA-2022-15","2022-01-12T23:15:12Z",0,21619953853
"LA-2022-15","2022-01-13T00:32:00Z",0,21619953857
"LA-2022-15","2022-01-13T12:07:28Z",0,21619953861
"LA-2022-15","2022-01-13T14:11:12Z",0,21619953865
"LA-2022-15","2022-01-13T22:30:24Z",0,21619953869
"LA-2022-15","2022-01-13T23:17:20Z",0,21619953873
"LA-2022-15","2022-01-14T00:29:52Z",0,21619953877
"LA-2022-15","2022-01-14T12:09:36Z",0,21619953881
"LA-2022-15","2022-01-14T22:32:32Z",0,21619953885
"LA-2022-15","2022-01-14T23:15:12Z",0,21619953889
"LA-2022-15","2022-01-15T00:32:00Z",0,21619953893
"LA-2022-15","2022-01-15T12:07:28Z",0,21619953897
"LA-2022-15","2022-01-15T22:30:24Z",0,21619953901
"LA-2022-15","2022-01-15T23:17:20Z",0,21619953905
"LA-2022-15","2022-01-16T00:46:56Z",0,21619953908
"LA-2022-15","2022-01-16T12:09:36Z",0,21619953912
"LA-2022-15","2022-01-16T14:09:04Z",0,21619953916
"LA-2022-15","2022-01-16T22:45:20Z",0,21619953920
"LA-2022-15","2022-01-16T23:32:16Z",0,21619953924
"LA-2022-15","2022-01-17T00:44:48Z",0,21619953928
"LA-2022-15","2022-01-17T12:07:28Z",0,21619953932
"LA-2022-15","2022-01-17T14:06:56Z",0,21619953936
"LA-2022-15","2022-01-17T22:47:28Z",0,21619953940
"LA-2022-15","2022-01-17T23:30:08Z",0,21619953943
"LA-2022-15","2022-01-18T00:46:56Z",0,21619953946
"LA-2022-15","2022-01-18T22:45:20Z",0,21619953954
"LA-2022-15","2022-01-18T23:32:16Z",0,21619953958
"LA-2022-15","2022-01-19T00:44:48Z",0,21619953965
"LA-2022-15","2022-01-19T12:07:28Z",0,21619953973
"LA-2022-15","2022-01-19T14:06:56Z",0,21619953980
"LA-2022-15","2022-01-19T22:47:28Z",0,21619953989
"LA-2022-15","2022-01-19T23:30:08Z",0,21619953994
"LA-2022-15","2022-01-20T00:46:56Z",0,21619954003
"LA-2022-15","2022-01-20T12:09:36Z",0,21619954018
"LA-2022-15","2022-01-20T14:09:04Z",0,21619954032
"LA-2022-15","2022-01-20T22:45:20Z",0,21619954047
"LA-2022-15","2022-01-20T23:32:16Z",0,21619954061
"LA-2022-15","2022-01-21T00:44:48Z",0,21619954077
"LA-2022-15","2022-01-21T12:07:28Z",0,21619954093
"LA-2022-15","2022-01-21T14:06:56Z",0,21619954108
"LA-2022-15","2022-01-21T22:47:28Z",0,21619954123
"LA-2022-15","2022-01-21T23:30:08Z",0,21619954139
"LA-2022-15","2022-01-22T00:46:56Z",0,21619954155
"LA-2022-15","2022-01-22T12:09:36Z",0,21619954168
"LA-2022-15","2022-01-22T14:09:04Z",0,21619954180
"LA-2022-15","2022-01-22T22:45:20Z",0,21619954193
"LA-2022-15","2022-01-22T23:32:16Z",0,21619954207
"LA-2022-15","2022-01-23T00:44:48Z",0,21619954223
"LA-2022-15","2022-01-23T12:07:28Z",0,21619954239
"LA-2022-15","2022-01-23T14:06:56Z",0,21619954251
"LA-2022-15","2022-01-23T22:47:28Z",0,21619954270
"LA-2022-15","2022-01-23T23:30:08Z",0,21619954283
"LA-2022-15","2022-01-24T00:46:56Z",0,21619954298
"LA-2022-15","2022-01-24T12:09:36Z",0,21619954314
"LA-2022-15","2022-01-24T14:09:04Z",0,21619954321
"LA-2022-15","2022-01-24T22:45:20Z",0,21619954335
"LA-2022-15","2022-01-24T23:32:16Z",0,21619954350
"LA-2022-15","2022-01-25T00:44:48Z",0,21619954364
"LA-2022-15","2022-01-25T12:07:28Z",0,21619954377
"LA-2022-15","2022-01-25T14:06:56Z",0,21619954390
"LA-2022-15","2022-01-25T22:47:28Z",0,21619954406
"LA-2022-15","2022-01-25T23:30:08Z",0,21619954421
"LA-2022-15","2022-01-26T00:46:56Z",0,21619954436
"LA-2022-15","2022-01-26T12:09:36Z",0,21619954450
"LA-2022-15","2022-01-26T14:09:04Z",0,21619954463
"LA-2022-15","2022-01-26T22:45:20Z",0,21619954477
"LA-2022-15","2022-01-26T23:32:16Z",0,21619954491
"LA-2022-15","2022-01-27T14:06:56Z",0,21619954533
"LA-2022-15","2022-01-27T22:47:28Z",0,21619954547
"LA-2022-15","2022-01-27T23:30:08Z",0,21619954560
"LA-2022-15","2022-01-28T12:09:36Z",0,21619954576
"LA-2022-15","2022-01-28T14:09:04Z",0,21619954590
"LA-2022-15","2022-01-28T22:45:20Z",0,21619954601
"LA-2022-15","2022-01-28T23:32:16Z",0,21619954615
"LA-2022-15","2022-01-29T12:07:28Z",0,21619954631
"LA-2022-15","2022-01-29T14:06:56Z",0,21619954641
"LA-2022-15","2022-01-29T22:47:28Z",0,21619954653
"LA-2022-15","2022-01-29T23:30:08Z",0,21619954664
"LA-2022-15","2022-01-30T00:46:56Z",0,21619954677
"LA-2022-15","2022-01-30T12:09:36Z",0,21619954688
"LA-2022-15","2022-01-30T14:09:04Z",0,21619954699
"LA-2022-15","2022-01-30T22:45:20Z",0,21619954712
"LA-2022-15","2022-01-30T23:32:16Z",0,21619954725
"LA-2022-15","2022-01-31T14:11:12Z",0,21619954758
"LA-2022-15","2022-01-31T22:47:28Z",0,21619954766
"LA-2022-15","2022-01-31T23:30:08Z",0,21619954773
"LA-2022-15","2022-02-01T16:00:00Z",0,21619954782
"LA-2022-15","2022-02-06T16:02:08Z",0,21619954833
"LA-2022-15","2022-02-07T16:00:00Z",0,21619954842
"LA-2022-15","2022-02-10T16:02:08Z",0,21619954865
"LA-2022-15","2022-02-11T16:00:00Z",0,21619954873
"LA-2022-15","2022-02-25T16:00:00Z",0,21619954961
"LA-2022-15","2022-02-26T16:02:08Z",0,21619954967
"LA-2022-15","2022-03-01T16:00:00Z",0,21619954985
"LA-2022-15","2022-03-03T16:00:00Z",0,21619954994
"LA-2022-15","2022-03-07T16:00:00Z",0,21619955008
"LA-2022-15","2022-03-08T16:02:08Z",0,21619955013
"LA-2022-16","2022-01-20T12:09:36Z",0,21619954019
"LA-2022-16","2022-01-20T14:09:04Z",0,21619954033
"LA-2022-16","2022-01-20T22:45:20Z",0,21619954048
"LA-2022-16","2022-01-20T23:32:16Z",0,21619954062
"LA-2022-16","2022-01-21T00:44:48Z",0,21619954078
"LA-2022-16","2022-01-21T12:07:28Z",0,21619954094
"LA-2022-16","2022-01-21T14:06:56Z",0,21619954109
"LA-2022-16","2022-01-21T22:47:28Z",0,21619954124
"LA-2022-16","2022-01-21T23:30:08Z",0,21619954140
"LA-2022-16","2022-01-22T14:09:04Z",0,21619954181
"LA-2022-16","2022-01-22T22:45:20Z",0,21619954194
"LA-2022-16","2022-01-22T23:32:16Z",0,21619954208
"LA-2022-16","2022-01-23T00:44:48Z",0,21619954224
"LA-2022-16","2022-01-23T12:07:28Z",0,21619954240
"LA-2022-16","2022-01-23T14:06:56Z",0,21619954252
"LA-2022-16","2022-01-23T22:47:28Z",0,21619954271
"LA-2022-16","2022-01-23T23:30:08Z",0,21619954284
"LA-2022-16","2022-01-24T00:46:56Z",0,21619954299
"LA-2022-16","2022-01-24T12:09:36Z",0,21619954315
"LA-2022-16","2022-01-24T22:45:20Z",0,21619954336
"LA-2022-16","2022-01-24T23:32:16Z",0,21619954351
"LA-2022-16","2022-01-25T00:44:48Z",0,21619954365
"LA-2022-16","2022-01-25T12:07:28Z",0,21619954378
"LA-2022-16","2022-01-25T14:06:56Z",0,21619954391
"LA-2022-16","2022-01-25T22:47:28Z",0,21619954407
"LA-2022-16","2022-01-25T23:30:08Z",0,21619954422
"LA-2022-16","2022-01-26T00:46:56Z",0,21619954437
"LA-2022-16","2022-01-26T23:32:16Z",0,21619954492
"LA-2022-16","2022-01-27T00:44:48Z",0,21619954506
"LA-2022-16","2022-01-27T12:07:28Z",0,21619954520
"LA-2022-16","2022-01-27T14:06:56Z",0,21619954534
"LA-2022-16","2022-01-27T22:47:28Z",0,21619954548
"LA-2022-16","2022-01-27T23:30:08Z",0,21619954561
"LA-2022-16","2022-01-28T12:09:36Z",0,21619954577
"LA-2022-16","2022-01-28T14:09:04Z",0,21619954591
"LA-2022-16","2022-01-28T22:45:20Z",0,21619954602
"LA-2022-16","2022-01-28T23:32:16Z",0,21619954616
"LA-2022-16","2022-01-29T12:07:28Z",0,21619954632
"LA-2022-16","2022-01-29T14:06:56Z",0,21619954642
"LA-2022-16","2022-01-29T22:47:28Z",0,21619954654
"LA-2022-16","2022-01-29T23:30:08Z",0,21619954665
"LA-2022-16","2022-01-30T00:46:56Z",0,21619954678
"LA-2022-16","2022-01-30T12:09:36Z",0,21619954689
"LA-2022-16","2022-01-30T14:09:04Z",0,21619954700
"LA-2022-16","2022-01-30T22:45:20Z",0,21619954713
"LA-2022-16","2022-01-30T23:32:16Z",0,21619954726
"LA-2022-16","2022-01-31T00:44:48Z",0,21619954737
"LA-2022-16","2022-01-31T12:11:44Z",0,21619954747
"LA-2022-16","2022-01-31T22:47:28Z",0,21619954767
"LA-2022-16","2022-02-01T16:00:00Z",0,21619954783
"LA-2022-16","2022-02-02T16:02:08Z",0,21619954793
"LA-2022-16","2022-02-03T16:02:08Z",0,21619954802
"LA-2022-16","2022-02-04T16:02:08Z",0,21619954812
"LA-2022-16","2022-02-06T16:02:08Z",0,21619954834
"LA-2022-16","2022-02-07T16:00:00Z",0,21619954843
"LA-2022-16","2022-02-08T16:02:08Z",0,21619954850
"LA-2022-16","2022-02-09T16:00:00Z",0,21619954857
"LA-2022-16","2022-02-10T16:02:08Z",0,21619954866
"LA-2022-16","2022-02-11T16:00:00Z",0,21619954874
"LA-2022-16","2022-02-12T16:02:08Z",0,21619954881
"LA-2022-16","2022-02-13T16:00:00Z",0,21619954888
"LA-2022-16","2022-02-14T16:02:08Z",0,21619954896
"LA-2022-16","2022-02-15T16:00:00Z",0,21619954904
"LA-2022-16","2022-02-16T16:02:08Z",0,21619954912
"LA-2022-16","2022-02-17T16:00:00Z",0,21619954920
"LA-2022-16","2022-02-18T16:02:08Z",0,21619954927
"LA-2022-16","2022-02-19T16:00:00Z",0,21619954934
"LA-2022-16","2022-02-22T16:02:08Z",0,21619954949
"LA-2022-16","2022-02-23T16:00:00Z",0,21619954953
"LA-2022-16","2022-02-24T16:02:08Z",0,21619954957
"LA-2022-16","2022-02-25T16:00:00Z",0,21619954962
"LA-2022-16","2022-02-26T16:02:08Z",0,21619954968
"LA-2022-16","2022-02-27T16:00:00Z",0,21619954974
"LA-2022-16","2022-02-28T16:02:08Z",0,21619954980
"LA-2022-16","2022-03-01T16:00:00Z",0,21619954986
"LA-2022-16","2022-03-02T16:02:08Z",0,21619954990
"LA-2022-16","2022-03-03T16:00:00Z",0,21619954995
"LA-2022-16","2022-03-04T16:02:08Z",0,21619954998
"LA-2022-16","2022-03-05T16:00:00Z",0,21619955000
"LA-2022-16","2022-03-06T16:02:08Z",0,21619955004
"LA-2022-16","2022-03-07T16:00:00Z",0,21619955009
"LA-2022-16","2022-03-08T16:02:08Z",0,21619955014
"LA-2022-16","2022-03-09T16:00:00Z",0,21619955018
"LA-2022-16","2022-03-10T16:00:00Z",0,21619955019
"LA-2022-16","2022-03-11T16:00:00Z",0,21619955026
"LA-2022-16","2022-03-12T16:02:08Z",0,21619955030
"LA-2022-16","2022-03-13T16:00:00Z",0,21619955034
"LA-2022-16","2022-03-14T16:00:00Z",0,21619955035
"LA-2022-16","2022-03-15T16:00:00Z",0,21619955041
"LA-2022-16","2022-03-16T16:02:08Z",0,21619955044
"LA-2022-16","2022-03-17T16:00:00Z",0,21619955047
"LA-2022-16","2022-03-18T16:02:08Z",0,21619955050
"LA-2022-16","2022-03-19T16:00:00Z",0,21619955053
"LA-2022-16","2022-03-20T16:00:00Z",0,21619955054
"LA-2022-16","2022-03-21T16:00:00Z",0,21619955059
"LA-2022-16","2022-03-22T16:00:00Z",0,21619955060
"MD-2019-01","2019-02-13T02:59:12Z",0,9131398286
"MD-2019-01","2019-02-13T19:58:56Z",0,9131398287
"MD-2019-01","2019-02-14T14:02:40Z",0,9131398288
"MD-2019-01","2019-02-16T03:01:20Z",0,9163600321
"MD-2019-01","2019-02-16T20:01:04Z",0,9163600322
"MD-2019-01","2019-02-17T14:00:32Z",0,9163600323
"MD-2019-01","2019-02-19T02:59:12Z",0,9163600324
"MD-2019-01","2019-02-19T19:58:56Z",0,9163600325
"MD-2019-01","2019-02-20T14:02:40Z",0,9163600326
"MD-2019-01","2019-02-22T03:01:20Z",0,9178791146
"MD-2019-01","2019-02-22T20:01:04Z",0,9178791147
"MD-2019-01","2019-02-23T14:00:32Z",0,9178791148
"MD-2019-01","2019-02-25T02:59:12Z",0,9198671974
"MD-2019-01","2019-02-25T19:58:56Z",0,13651600199
"MD-2019-01","2019-02-26T14:02:40Z",0,9198671975
"MD-2019-01","2019-02-28T03:01:20Z",0,13651600200
"MD-2019-01","2019-02-28T20:01:04Z",0,13651600201
"MD-2019-01","2019-03-01T14:00:32Z",0,13651600202
"MD-2019-01","2019-03-02T20:01:04Z",0,9299482004
"MD-2019-01","2019-03-03T14:00:32Z",0,9299482005
"MD-2019-01","2019-03-04T20:01:04Z",0,9299482006
"MD-2019-01","2019-03-05T14:00:32Z",0,9319308755
"MD-2019-01","2019-03-06T20:01:04Z",0,9319308756
"MD-2019-01","2019-03-07T14:00:32Z",0,9319308757
"MD-2019-01","2019-03-08T20:01:04Z",0,13651671620
"MD-2019-01","2019-03-09T13:00:48Z",0,13651671621
"MD-2019-01","2019-03-10T19:01:20Z",0,13651671622
"MD-2019-01","2019-03-11T13:00:48Z",0,9394901368
"MD-2019-01","2019-03-12T19:01:20Z",0,9394901369
"MD-2019-01","2019-03-13T13:00:48Z",0,9394901370
"MD-2019-01","2019-03-14T19:01:20Z",0,9455636781
"MD-2019-01","2019-03-15T13:00:48Z",0,9455636782
"MD-2019-01","2019-03-16T19:01:20Z",0,9455636783
"MD-2019-01","2019-03-17T13:00:48Z",0,9497039573
"MD-2019-01","2019-03-18T19:01:20Z",0,9497039574
"MD-2019-01","2019-03-19T13:00:48Z",0,9497039575
"MD-2019-01","2019-03-20T19:01:20Z",0,9475632300
"MD-2019-01","2019-03-21T13:00:48Z",0,9475632301
"MD-2019-01","2019-03-22T19:01:20Z",0,9475632302
"MD-2019-01","2019-03-23T13:00:48Z",0,9497039576
"MD-2019-01","2019-03-24T19:01:20Z",0,9497039577
"MD-2019-01","2019-03-25T13:00:48Z",0,9497039578
"MD-2019-01","2019-03-26T19:01:20Z",0,9529204102
"MD-2019-01","2019-03-27T13:00:48Z",0,9529204103
"MD-2019-01","2019-03-29T13:00:48Z",0,9529204104
"MD-2019-01","2019-03-30T19:01:20Z",0,9612257045
"MD-2019-01","2019-04-01T19:01:20Z",0,9612257046
"MD-2019-01","2019-04-02T13:00:48Z",0,9612257047
"MD-2019-01","2019-04-03T19:01:20Z",0,9612257048
"MD-2019-01","2019-04-04T13:00:48Z",0,9612257049
"MD-2019-01","2019-04-05T19:01:20Z",0,9612257050
"MD-2019-01","2019-04-06T13:00:48Z",0,13651696211
"MD-2019-01","2019-04-07T19:01:20Z",0,13651696212
"MD-2019-01","2019-04-08T13:00:48Z",0,13651696213
"MD-2019-01","2019-04-09T19:01:20Z",0,13651696214
"MD-2019-01","2019-04-10T13:00:48Z",0,13651696215
"MD-2019-01","2019-04-11T19:01:20Z",0,13651696216
"MD-2019-01","2019-04-13T19:01:20Z",0,9692507040
"MD-2019-01","2019-04-14T13:00:48Z",0,9692507041
"MD-2019-01","2019-04-15T19:01:20Z",0,9692507042
"MD-2019-01","2019-04-16T13:00:48Z",0,9737935223
"MD-2019-01","2019-04-17T19:01:20Z",0,9737935224
"MD-2019-01","2019-04-18T13:00:48Z",0,9737935225
"MD-2019-01","2019-04-19T19:01:20Z",0,9775062427
"MD-2019-01","2019-04-20T13:00:48Z",0,9775062428
"MD-2019-01","2019-04-21T19:01:20Z",0,9775062429
"MD-2019-01","2019-04-22T13:00:48Z",0,9818891033
"MD-2019-01","2019-04-23T19:01:20Z",0,9818891034
"MD-2019-01","2019-04-24T13:00:48Z",0,9818891035
"MD-2019-01","2019-04-25T19:01:20Z",0,9890381179
"MD-2019-01","2019-04-26T13:00:48Z",0,9890381180
"MD-2019-01","2019-04-27T19:01:20Z",0,9890381181
"MD-2019-01","2019-04-28T13:00:48Z",0,9980494717
"MD-2019-01","2019-04-29T19:01:20Z",0,9980494718
"MD-2019-01","2019-04-30T13:00:48Z",0,9980494719
"MD-2019-01","2019-05-01T19:01:20Z",0,10003403812
"MD-2019-01","2019-05-02T13:00:48Z",0,10003403813
"MD-2019-01","2019-05-03T19:01:20Z",0,10003403814
"MD-2019-01","2019-05-04T13:00:48Z",0,10077190720
"MD-2019-01","2019-05-05T19:01:20Z",0,10077190721
"MD-2019-01","2019-05-06T13:00:48Z",0,10077190722
"MD-2019-01","2019-05-07T19:01:20Z",0,10097787331
"MD-2019-01","2019-05-08T13:00:48Z",0,10097787332
"MD-2019-01","2019-05-09T19:01:20Z",0,10097787333
"MD-2019-01","2019-05-10T13:00:48Z",0,10248693307
"MD-2019-01","2019-05-11T19:01:20Z",0,10248693308
"MD-2019-01","2019-05-12T13:00:48Z",0,10248693309
"MD-2019-01","2019-05-13T19:01:20Z",0,10248693310
"MD-2019-01","2019-05-14T13:00:48Z",0,10248693311
"MD-2019-01","2019-05-15T19:01:20Z",0,10248693312
"MD-2019-01","2019-05-17T12:58:40Z",0,10248693313
"MD-2019-01","2019-05-19T19:01:20Z",0,10248693314
"MD-2019-01","2019-05-21T12:58:40Z",0,10248693315
"MD-2019-01","2019-05-23T19:01:20Z",0,10356897967
"MD-2019-01","2019-05-25T12:58:40Z",0,10356897968
"MD-2019-01","2019-05-27T19:01:20Z",0,10356897969
"MD-2019-01","2019-05-29T12:58:40Z",0,10495758241
"MD-2019-01","2019-05-31T19:01:20Z",0,10495758242
"MD-2019-01","2019-06-02T12:58:40Z",0,10495758243
"MD-2019-01","2019-06-04T19:01:20Z",0,10612489690
"MD-2019-01","2019-06-06T12:58:40Z",0,10612489691
"MD-2019-01","2019-06-08T19:01:20Z",0,10612489692
"MD-2019-01","2019-06-10T12:58:40Z",0,10685710995
"MD-2019-01","2019-06-12T19:01:20Z",0,10685710996
"MD-2019-01","2019-06-14T12:58:40Z",0,10685710997
"MD-2019-01","2019-06-16T19:01:20Z",0,10745047726
"MD-2019-01","2019-06-18T12:58:40Z",0,10745047727
"MD-2019-01","2019-06-20T19:01:20Z",0,10745047728
"MD-2019-01","2019-06-22T12:58:40Z",0,11499249351
"MD-2019-01","2019-06-24T19:01:20Z",0,11499249352
"MD-2019-01","2019-06-26T13:02:56Z",0,11499249353
"MD-2019-01","2019-06-28T19:01:20Z",0,11499249354
"MD-2019-01","2019-06-30T12:58:40Z",0,11499249355
"MD-2019-01","2019-07-02T19:01:20Z",0,11499249356
"MD-2019-01","2019-07-04T12:58:40Z",0,11519972332
"MD-2019-01","2019-07-06T19:01:20Z",0,11519972333
"MD-2019-01","2019-07-08T12:58:40Z",0,11519972334
"MD-2019-01","2019-07-10T19:01:20Z",0,11553973501
"MD-2019-01","2019-07-12T12:58:40Z",0,11553973502
"MD-2019-01","2019-07-14T19:01:20Z",0,11553973503
"MD-2019-01","2019-07-18T19:01:20Z",0,11644874445
"MD-2019-01","2019-07-20T12:58:40Z",0,11644874446
"MD-2019-01","2019-07-22T19:01:20Z",0,11644874447
"MD-2019-01","2019-07-24T12:58:40Z",0,11944289540
"MD-2019-01","2019-07-26T19:01:20Z",0,11944289541
"MD-2019-01","2019-07-28T12:58:40Z",0,11944289542
"MD-2019-01","2019-07-30T19:01:20Z",0,11944289543
"MD-2019-01","2019-08-01T12:58:40Z",0,11944289544
"MD-2019-01","2019-08-03T19:01:20Z",0,11944289545
"MD-2019-01","2019-08-05T12:58:40Z",0,11944289546
"MD-2019-01","2019-08-07T19:01:20Z",0,11944289547
"MD-2019-01","2019-08-09T12:58:40Z",0,11944289548
"MD-2019-01","2019-08-11T19:01:20Z",0,12217260022
"MD-2019-01","2019-08-13T12:58:40Z",0,12217260023
"MD-2019-01","2019-08-15T19:01:20Z",0,12217260024
"MD-2019-01","2019-08-17T12:58:40Z",0,12131281810
"MD-2019-01","2019-08-19T19:01:20Z",0,12131281811
"MD-2019-01","2019-08-21T13:02:56Z",0,12131281812
"MD-2019-01","2019-08-23T19:01:20Z",0,12217260025
"MD-2019-01","2019-08-25T12:58:40Z",0,12217260026
"MD-2019-01","2019-08-27T19:01:20Z",0,12217260027
"MD-2019-01","2019-08-29T12:58:40Z",0,12217260028
"MD-2019-01","2019-08-31T19:01:20Z",0,12217260029
"MD-2019-01","2019-09-02T12:58:40Z",0,12217260030
"MD-2019-01","2019-09-04T19:01:20Z",0,12258287694
"MD-2019-01","2019-09-06T13:02:56Z",0,12258287695
"MD-2019-01","2019-09-08T19:01:20Z",0,12258287696
"MD-2019-01","2019-09-10T12:58:40Z",0,12337754294
"MD-2019-01","2019-09-12T19:01:20Z",0,12337754295
"MD-2019-01","2019-09-14T12:58:40Z",0,13584059245
"MD-2019-01","2019-09-16T19:01:20Z",0,12337754296
"MD-2019-01","2019-09-18T12:58:40Z",0,12337754297
"MD-2019-01","2019-09-20T19:01:20Z",0,12337754298
"MD-2019-01","2019-09-22T12:58:40Z",0,13584059246
"MD-2019-01","2019-09-24T19:01:20Z",0,13584059247
"MD-2019-01","2019-09-26T12:58:40Z",0,13584059248
"MD-2019-01","2019-09-28T19:01:20Z",0,12468297107
"MD-2019-01","2019-09-30T13:02:56Z",0,12468297108
"MD-2019-01","2019-10-02T19:01:20Z",0,12468297109
"MD-2019-03","2019-02-13T02:59:12Z",0,9131398292
"MD-2019-03","2019-02-13T19:58:56Z",0,9131398293
"MD-2019-03","2019-02-14T14:02:40Z",0,9131398294
"MD-2019-07","2019-02-12T03:01:20Z",0,9138278474
"MD-2019-07","2019-02-13T19:58:56Z",0,9138278475
"MD-2019-07","2019-02-15T14:00:32Z",0,9138278476
"MD-2019-07","2019-02-17T19:58:56Z",0,9168269809
"MD-2019-07","2019-02-19T14:00:32Z",0,9168269810
"MD-2019-07","2019-02-21T19:58:56Z",0,9168269811
"MD-2019-07","2019-02-23T14:00:32Z",0,9448176431
"MD-2019-07","2019-02-25T19:58:56Z",0,9448176432
"MD-2019-07","2019-03-01T19:58:56Z",0,9448176433
"MD-2019-07","2019-03-03T14:00:32Z",0,9448176434
"MD-2019-07","2019-03-05T19:58:56Z",0,9448176435
"MD-2019-07","2019-03-07T14:00:32Z",0,9448176436
"MD-2019-07","2019-03-09T13:00:48Z",0,9394901365
"MD-2019-07","2019-03-11T18:59:12Z",0,9394901366
"MD-2019-07","2019-03-13T13:00:48Z",0,9394901367
"MD-2019-07","2019-03-16T19:01:20Z",0,9448176437
"MD-2019-07","2019-03-17T13:00:48Z",0,9448176438
"MD-2019-07","2019-03-18T19:01:20Z",0,9448176439
"MD-2019-07","2019-03-19T13:00:48Z",0,9468967706
"MD-2019-07","2019-03-20T19:01:20Z",0,9468967707
"MD-2019-07","2019-03-21T13:00:48Z",0,9468967708
"MD-2019-07","2019-03-23T13:00:48Z",0,9497039570
"MD-2019-07","2019-03-24T19:01:20Z",0,9497039571
"MD-2019-07","2019-03-25T13:00:48Z",0,9497039572
"MD-2019-07","2019-03-26T19:01:20Z",0,9529204101
"MD-2019-07","2019-03-27T13:00:48Z",0,9583000300
"MD-2019-07","2019-03-28T19:01:20Z",0,9583000301
"MD-2019-07","2019-03-29T13:00:48Z",0,9554760461
"MD-2019-07","2019-03-30T19:01:20Z",0,9554760462
"MD-2019-07","2019-03-31T13:00:48Z",0,9554760463
"MD-2019-07","2019-04-01T19:01:20Z",0,9583000302
"MD-2019-07","2019-04-02T13:00:48Z",0,9583000303
"MD-2019-07","2019-04-03T19:01:20Z",0,9583000304
"MD-2019-07","2019-04-04T13:00:48Z",0,9642741181
"MD-2019-07","2019-04-05T19:01:20Z",0,9642741182
"MD-2019-07","2019-04-06T13:00:48Z",0,9642741183
"MD-2019-07","2019-04-07T19:01:20Z",0,9642741184
"MD-2019-07","2019-04-08T13:00:48Z",0,9642741185
"MD-2019-07","2019-04-09T19:01:20Z",0,9642741186
"MD-2019-07","2019-04-10T13:00:48Z",0,9665828423
"MD-2019-07","2019-04-11T19:01:20Z",0,9665828424
"MD-2019-07","2019-04-12T13:00:48Z",0,9665828425
"MD-2019-08","2019-02-12T03:01:20Z",0,9150068280
"MD-2019-08","2019-02-13T19:58:56Z",0,9138278483
"MD-2019-08","2019-02-15T14:00:32Z",0,9138278484
"MD-2019-08","2019-02-16T20:01:04Z",0,9183034652
"MD-2019-08","2019-02-17T14:00:32Z",0,9183034653
"MD-2019-08","2019-02-18T20:01:04Z",0,9183034654
"MD-2019-08","2019-02-19T14:00:32Z",0,9183034655
"MD-2019-08","2019-02-20T20:01:04Z",0,9183034656
"MD-2019-08","2019-02-21T14:00:32Z",0,9183034657
"MD-2019-08","2019-02-22T20:01:04Z",0,9183034658
"MD-2019-08","2019-02-23T14:00:32Z",0,9183034659
