ID,time,mortality_signal
NY-2019-14,2019-11-19T20:01:04Z,0
NY-2019-14,2019-11-20T14:00:32Z,0
NY-2019-14,2019-11-21T20:01:04Z,0
NY-2019-14,2019-11-22T14:00:32Z,0
NY-2019-14,2019-11-23T20:01:04Z,0
NY-2019-14,2019-11-24T14:00:32Z,0
NY-2019-14,2019-11-25T20:01:04Z,0
NY-2019-14,2019-11-26T14:00:32Z,0
NY-2019-14,2019-11-27T20:01:04Z,0
NY-2019-14,2019-11-28T14:00:32Z,0
NY-2019-14,2019-11-29T20:01:04Z,0
NY-2019-14,2019-11-30T14:00:32Z,0
NY-2019-14,2019-12-01T20:01:04Z,0
NY-2019-14,2019-12-02T14:00:32Z,0
NY-2019-14,2019-12-03T20:01:04Z,0
NY-2019-14,2019-12-04T14:00:32Z,0
NY-2019-14,2019-12-05T20:01:04Z,0
NY-2019-14,2019-12-06T14:00:32Z,0
NY-2019-14,2019-12-07T20:01:04Z,0
NY-2019-14,2019-12-08T14:00:32Z,0
NY-2019-14,2019-12-09T20:01:04Z,0
NY-2019-14,2019-12-11T20:01:04Z,0
NY-2019-14,2019-12-12T14:00:32Z,0
NY-2019-14,2019-12-13T20:01:04Z,0
NY-2019-14,2019-12-14T14:00:32Z,0
NY-2019-14,2019-12-15T20:01:04Z,0
NY-2019-14,2019-12-16T14:00:32Z,0
NY-2019-14,2019-12-17T20:01:04Z,0
NY-2019-14,2019-12-18T14:00:32Z,0
NY-2019-14,2019-12-19T20:01:04Z,0
NY-2019-14,2019-12-20T14:00:32Z,0
NY-2019-14,2019-12-21T20:01:04Z,0
NY-2019-14,2019-12-22T14:00:32Z,0
NY-2019-14,2019-12-23T20:01:04Z,0
NY-2019-14,2019-12-24T14:00:32Z,0
NY-2019-14,2019-12-25T20:01:04Z,0
NY-2019-14,2019-12-26T14:00:32Z,0
NY-2019-14,2019-12-27T20:01:04Z,0
NY-2019-14,2019-12-28T14:00:32Z,0
NY-2019-14,2019-12-29T20:01:04Z,0
NY-2019-14,2019-12-30T14:00:32Z,0
NY-2019-14,2019-12-31T20:01:04Z,0
NY-2019-14,2020-01-02T03:01:20Z,0
NY-2019-14,2020-01-02T14:02:40Z,0
NY-2019-14,2020-01-03T19:58:56Z,0
NY-2019-14,2020-01-05T02:59:12Z,0
NY-2019-15,2019-09-30T19:01:20Z,0
NY-2019-15,2019-10-06T12:58:40Z,0
NY-2019-15,2019-10-12T19:01:20Z,0
NY-2019-15,2019-10-15T13:00:48Z,0
NY-2019-15,2019-10-16T19:01:20Z,0
NY-2019-15,2019-10-17T13:00:48Z,0
NY-2019-15,2019-10-18T19:01:20Z,0
NY-2019-15,2019-10-19T13:00:48Z,0
NY-2019-15,2019-10-20T19:01:20Z,0
NY-2019-15,2019-10-21T13:00:48Z,0
NY-2019-15,2019-10-22T19:01:20Z,0
NY-2019-15,2019-10-23T13:00:48Z,0
NY-2019-15,2019-10-24T19:01:20Z,0
NY-2019-15,2019-10-25T13:00:48Z,0
NY-2019-15,2019-10-26T19:01:20Z,0
NY-2019-15,2019-10-27T13:00:48Z,0
NY-2019-15,2019-10-28T19:01:20Z,0
NY-2019-15,2019-10-29T13:00:48Z,0
NY-2019-15,2019-10-30T19:01:20Z,0
NY-2019-15,2019-10-31T13:00:48Z,0
NY-2019-15,2019-11-01T19:01:20Z,0
NY-2019-15,2019-11-02T13:00:48Z,0
NY-2019-15,2019-11-03T19:01:20Z,0
NY-2019-15,2019-11-04T14:00:32Z,0
NY-2019-15,2019-11-05T20:01:04Z,0
NY-2019-15,2019-11-06T14:00:32Z,0
NY-2019-15,2019-11-07T20:01:04Z,0
NY-2019-15,2019-11-08T14:00:32Z,0
NY-2019-15,2019-11-09T20:01:04Z,0
NY-2019-15,2019-11-10T14:00:32Z,0
NY-2019-15,2019-11-11T20:01:04Z,0
NY-2019-15,2019-11-12T14:00:32Z,0
NY-2019-15,2019-11-13T20:01:04Z,0
NY-2019-15,2019-11-14T14:00:32Z,0
NY-2019-15,2019-11-15T20:01:04Z,0
NY-2019-15,2019-11-16T14:00:32Z,0
NY-2019-15,2019-11-18T14:00:32Z,0
NY-2019-15,2019-11-19T20:01:04Z,0
NY-2019-15,2019-11-21T20:01:04Z,0
NY-2019-15,2019-11-22T14:00:32Z,0
NY-2019-15,2019-11-23T20:01:04Z,0
NY-2019-15,2019-11-24T14:00:32Z,0
NY-2019-15,2019-11-25T20:01:04Z,0
NY-2019-15,2019-11-26T14:00:32Z,0
NY-2019-15,2019-11-27T20:01:04Z,0
NY-2019-15,2019-11-28T14:00:32Z,0
NY-2019-15,2019-11-30T14:00:32Z,0
NY-2019-15,2019-12-01T20:01:04Z,0
NY-2019-15,2019-12-02T14:00:32Z,0
NY-2019-15,2019-12-03T20:01:04Z,0
NY-2019-15,2019-12-04T14:00:32Z,0
NY-2019-15,2019-12-05T20:01:04Z,0
NY-2019-15,2019-12-06T14:00:32Z,0
NY-2019-15,2019-12-07T20:01:04Z,0
NY-2019-15,2019-12-08T14:00:32Z,0
NY-2019-15,2019-12-09T20:01:04Z,0
NY-2019-15,2019-12-10T14:00:32Z,0
NY-2019-15,2019-12-11T20:01:04Z,0
NY-2019-15,2019-12-12T14:00:32Z,0
NY-2019-15,2019-12-13T20:01:04Z,0
NY-2019-15,2019-12-14T14:00:32Z,0
NY-2019-15,2019-12-15T20:01:04Z,0
NY-2019-15,2019-12-16T14:00:32Z,0
NY-2019-15,2019-12-17T20:01:04Z,0
NY-2019-15,2019-12-18T14:00:32Z,0
NY-2019-15,2019-12-19T20:01:04Z,0
NY-2019-15,2019-12-20T14:00:32Z,0
NY-2019-15,2019-12-22T14:00:32Z,0
NY-2019-15,2019-12-23T20:01:04Z,0
NY-2019-15,2019-12-24T14:00:32Z,0
NY-2019-15,2019-12-25T20:01:04Z,0
NY-2019-15,2019-12-27T20:01:04Z,0
NY-2019-15,2019-12-28T14:00:32Z,0
NY-2019-15,2019-12-29T20:01:04Z,0
NY-2019-15,2019-12-31T20:01:04Z,0
NY-2019-15,2020-01-02T03:01:20Z,0
NY-2019-15,2020-01-03T19:58:56Z,0
NY-2019-15,2020-01-05T02:59:12Z,0
NY-2019-15,2020-01-05T14:00:32Z,0
NY-2019-15,2020-01-06T20:01:04Z,0
NY-2019-15,2020-01-08T03:01:20Z,0
NY-2019-15,2020-01-08T14:02:40Z,0
NY-2019-15,2020-01-09T19:58:56Z,0
NY-2019-15,2020-01-11T02:59:12Z,0
NY-2019-15,2020-01-11T14:00:32Z,0
NY-2019-15,2020-01-12T20:01:04Z,0
NY-2019-15,2020-01-14T03:01:20Z,0
NY-2019-15,2020-01-14T14:02:40Z,0
NY-2019-15,2020-01-15T19:58:56Z,0
NY-2019-15,2020-01-17T02:59:12Z,0
NY-2019-15,2020-01-17T14:00:32Z,0
NY-2019-15,2020-01-18T20:01:04Z,0
NY-2019-15,2020-01-20T03:01:20Z,0
NY-2019-15,2020-01-20T14:02:40Z,0
NY-2019-15,2020-01-21T19:58:56Z,0
NY-2019-15,2020-01-23T14:00:32Z,0
NY-2019-15,2020-01-24T20:01:04Z,0
NY-2019-15,2020-01-26T03:01:20Z,0
NY-2019-15,2020-01-26T14:02:40Z,0
NY-2019-15,2020-01-27T19:58:56Z,0
NY-2019-16,2019-09-24T12:58:40Z,0
NY-2019-16,2019-09-30T19:01:20Z,0
NY-2019-16,2019-10-06T12:58:40Z,0
NY-2019-16,2019-10-15T13:00:48Z,0
NY-2019-16,2019-10-16T19:01:20Z,0
NY-2019-16,2019-10-18T19:01:20Z,0
NY-2019-16,2019-10-19T13:00:48Z,0
NY-2019-16,2019-10-20T19:01:20Z,0
NY-2019-16,2019-10-21T13:00:48Z,0
NY-2019-16,2019-10-23T13:00:48Z,0
NY-2019-16,2019-10-24T19:01:20Z,0
NY-2019-16,2019-10-25T13:00:48Z,0
NY-2019-16,2019-10-26T19:01:20Z,0
NY-2019-16,2019-10-27T13:00:48Z,0
NY-2019-16,2019-10-28T19:01:20Z,0
NY-2019-16,2019-10-29T13:00:48Z,0
NY-2019-16,2019-10-30T19:01:20Z,0
NY-2019-16,2019-10-31T13:00:48Z,0
NY-2019-16,2019-11-04T14:00:32Z,0
NY-2019-16,2019-11-05T20:01:04Z,0
NY-2019-16,2019-11-06T14:00:32Z,0
NY-2019-16,2019-11-07T20:01:04Z,0
NY-2019-16,2019-11-08T14:00:32Z,0
NY-2019-16,2019-11-09T20:01:04Z,0
NY-2019-16,2019-11-10T14:00:32Z,0
NY-2019-16,2019-11-11T20:01:04Z,0
NY-2019-16,2019-11-12T14:00:32Z,0
NY-2019-16,2019-11-13T20:01:04Z,0
NY-2019-16,2019-11-14T14:00:32Z,0
NY-2019-16,2019-11-15T20:01:04Z,0
NY-2019-16,2019-11-16T14:00:32Z,0
NY-2019-16,2019-11-17T20:01:04Z,0
NY-2019-16,2019-11-18T14:00:32Z,0
NY-2019-16,2019-11-19T20:01:04Z,0
NY-2019-16,2019-11-20T14:00:32Z,0
NY-2019-16,2019-11-21T20:01:04Z,0
NY-2019-16,2019-11-22T14:00:32Z,0
NY-2019-16,2019-11-23T20:01:04Z,0
NY-2019-16,2019-11-24T14:00:32Z,0
NY-2019-16,2019-11-25T20:01:04Z,0
NY-2019-16,2019-11-26T14:00:32Z,0
NY-2019-16,2019-11-27T20:01:04Z,0
NY-2019-16,2019-11-28T14:00:32Z,0
NY-2019-16,2019-11-29T20:01:04Z,0
NY-2019-16,2019-11-30T14:00:32Z,0
NY-2019-16,2019-12-01T20:01:04Z,0
NY-2019-16,2019-12-02T14:00:32Z,0
NY-2019-16,2019-12-03T20:01:04Z,0
NY-2019-16,2019-12-04T14:00:32Z,0
NY-2019-16,2019-12-05T20:01:04Z,0
NY-2019-16,2019-12-06T14:00:32Z,0
NY-2019-16,2019-12-07T20:01:04Z,0
NY-2019-16,2019-12-08T14:00:32Z,0
NY-2019-16,2019-12-09T20:01:04Z,0
NY-2019-16,2019-12-10T14:00:32Z,0
NY-2019-16,2019-12-11T20:01:04Z,0
NY-2019-16,2019-12-12T14:00:32Z,0
NY-2019-16,2019-12-13T20:01:04Z,0
NY-2019-16,2019-12-14T14:00:32Z,0
NY-2019-16,2019-12-15T20:01:04Z,0
NY-2019-16,2019-12-16T14:00:32Z,0
NY-2019-16,2019-12-17T20:01:04Z,0
NY-2019-16,2019-12-18T14:00:32Z,0
NY-2019-16,2019-12-19T20:01:04Z,0
NY-2019-16,2019-12-20T14:00:32Z,0
NY-2019-16,2019-12-21T20:01:04Z,0
NY-2019-16,2019-12-22T14:00:32Z,0
NY-2019-16,2019-12-23T20:01:04Z,0
NY-2019-16,2019-12-24T14:00:32Z,0
NY-2019-16,2019-12-25T20:01:04Z,0
NY-2019-16,2019-12-26T14:00:32Z,0
NY-2019-16,2019-12-27T20:01:04Z,0
NY-2019-16,2019-12-29T20:01:04Z,0
NY-2019-16,2019-12-30T14:00:32Z,0
NY-2019-16,2019-12-31T20:01:04Z,0
NY-2019-16,2020-01-02T03:01:20Z,0
NY-2019-16,2020-01-02T14:02:40Z,0
NY-2019-16,2020-01-03T19:58:56Z,0
NY-2019-16,2020-01-05T02:59:12Z,0
NY-2019-16,2020-01-05T14:00:32Z,0
NY-2019-16,2020-01-06T20:01:04Z,0
NY-2019-16,2020-01-08T03:01:20Z,0
NY-2019-16,2020-01-08T14:02:40Z,0
NY-2019-16,2020-01-09T19:58:56Z,0
NY-2019-16,2020-01-11T02:59:12Z,0
NY-2019-16,2020-01-11T14:00:32Z,0
NY-2019-16,2020-01-14T13:54:08Z,0
NY-2019-16,2020-01-14T14:02:40Z,0
NY-2019-16,2020-01-15T19:58:56Z,0
NY-2019-16,2020-01-17T02:59:12Z,0
NY-2019-16,2020-01-17T14:00:32Z,0
NY-2019-16,2020-01-18T20:01:04Z,0
NY-2019-16,2020-01-20T03:01:20Z,0
NY-2019-16,2020-01-20T14:02:40Z,0
NY-2019-16,2020-01-21T19:58:56Z,0
NY-2019-16,2020-01-23T02:59:12Z,0
NY-2019-16,2020-01-23T14:00:32Z,0
NY-2019-16,2020-01-24T20:01:04Z,0
NY-2019-16,2020-01-26T03:01:20Z,0
NY-2019-16,2020-01-26T14:02:40Z,0
NY-2019-16,2020-01-27T19:58:56Z,0
NY-2019-16,2020-01-29T02:59:12Z,0
NY-2019-19,2019-09-24T16:58:40Z,0
NY-2019-19,2019-09-30T23:01:20Z,0
NY-2019-19,2019-10-06T16:58:40Z,0
NY-2019-19,2019-10-12T23:01:20Z,0
NY-2019-19,2019-10-15T17:00:48Z,0
NY-2019-19,2019-10-16T23:01:20Z,0
NY-2019-19,2019-10-17T17:00:48Z,0
NY-2019-19,2019-10-18T23:01:20Z,0
NY-2019-19,2019-10-19T17:00:48Z,0
NY-2019-19,2019-10-20T23:01:20Z,0
NY-2019-19,2019-10-21T17:00:48Z,0
NY-2019-19,2019-10-22T23:01:20Z,0
NY-2019-19,2019-10-23T17:00:48Z,0
NY-2019-19,2019-10-24T23:01:20Z,0
NY-2019-19,2019-10-25T17:00:48Z,0
NY-2019-19,2019-10-26T23:01:20Z,0
NY-2019-19,2019-10-27T17:00:48Z,0
NY-2019-19,2019-10-28T23:01:20Z,0
NY-2019-19,2019-10-31T17:00:48Z,0
NY-2019-19,2019-11-01T23:01:20Z,0
NY-2019-19,2019-11-02T17:00:48Z,0
NY-2019-19,2019-11-04T00:01:20Z,0
NY-2019-19,2019-11-06T01:01:04Z,0
NY-2019-19,2019-11-06T19:00:32Z,0
NY-2019-19,2019-11-08T01:01:04Z,0
NY-2019-19,2019-11-08T19:00:32Z,0
NY-2019-19,2019-11-10T01:01:04Z,0
NY-2019-19,2019-11-12T01:01:04Z,0
NY-2019-19,2019-11-14T01:01:04Z,0
NY-2019-19,2019-11-14T19:00:32Z,0
NY-2019-19,2019-11-16T01:01:04Z,0
NY-2019-19,2019-11-16T19:00:32Z,0
NY-2019-19,2019-11-18T01:01:04Z,0
NY-2019-19,2019-11-18T19:00:32Z,0
NY-2019-19,2019-11-20T01:01:04Z,0
NY-2019-19,2019-11-20T19:00:32Z,0
NY-2019-19,2019-11-22T01:01:04Z,0
NY-2019-19,2019-11-22T19:00:32Z,0
NY-2019-19,2019-11-24T01:01:04Z,0
NY-2019-19,2019-11-24T19:00:32Z,0
NY-2019-19,2019-11-26T01:01:04Z,0
NY-2019-19,2019-11-26T19:00:32Z,0
NY-2019-19,2019-11-28T01:01:04Z,0
NY-2019-19,2019-11-28T19:00:32Z,0
NY-2019-19,2019-11-30T01:01:04Z,0
NY-2019-19,2019-11-30T19:00:32Z,0
NY-2019-19,2019-12-02T01:01:04Z,0
NY-2019-19,2019-12-02T19:00:32Z,0
NY-2019-19,2019-12-04T01:01:04Z,0
NY-2019-19,2019-12-04T19:00:32Z,0
NY-2019-19,2019-12-06T01:01:04Z,0
NY-2019-19,2019-12-10T01:01:04Z,0
NY-2019-19,2019-12-10T19:00:32Z,0
NY-2019-19,2019-12-12T01:01:04Z,0
NY-2019-19,2019-12-12T19:00:32Z,0
NY-2019-19,2019-12-14T01:01:04Z,0
NY-2019-19,2019-12-16T01:01:04Z,1
NY-2019-19,2019-12-16T19:00:32Z,1
NY-2019-19,2019-12-18T01:01:04Z,1
NY-2019-19,2019-12-18T19:00:32Z,1
NY-2019-19,2019-12-20T01:01:04Z,1
NY-2019-19,2019-12-20T19:00:32Z,1
NY-2019-19,2019-12-22T01:01:04Z,1
NY-2019-19,2019-12-22T19:00:32Z,1
NY-2019-19,2019-12-26T01:01:04Z,1
NY-2019-19,2019-12-26T19:00:32Z,1
NY-2019-19,2019-12-28T01:01:04Z,1
NY-2019-19,2019-12-28T19:00:32Z,1
NY-2019-19,2019-12-30T01:01:04Z,1
NY-2019-19,2019-12-30T19:00:32Z,1
NY-2019-19,2020-01-08T08:01:20Z,1
NY-2019-19,2020-01-14T18:58:24Z,1
NY-2019-19,2020-01-29T07:59:12Z,1
NY-2019-19,2020-02-04T19:00:32Z,1
NY-2019-19,2020-02-13T08:01:20Z,1
NY-2019-19,2020-02-14T19:00:32Z,1
NY-2019-19,2020-02-17T00:58:56Z,1
NY-2019-19,2020-02-19T08:01:20Z,1
NY-2019-23,2019-09-24T12:58:40Z,0
NY-2019-23,2019-09-30T19:01:20Z,0
NY-2019-23,2019-10-06T13:02:56Z,0
NY-2019-23,2019-10-12T19:01:20Z,0
NY-2019-23,2019-10-15T13:00:48Z,0
NY-2019-23,2019-10-16T19:01:20Z,0
NY-2019-23,2019-10-17T13:00:48Z,0
NY-2019-23,2019-10-18T19:01:20Z,0
NY-2019-23,2019-10-19T13:00:48Z,0
NY-2019-23,2019-10-20T19:01:20Z,0
NY-2019-23,2019-10-21T13:00:48Z,0
NY-2019-23,2019-10-22T19:01:20Z,0
NY-2019-23,2019-10-23T13:00:48Z,0
NY-2019-23,2019-10-24T19:01:20Z,0
NY-2019-23,2019-10-25T13:00:48Z,0
NY-2019-23,2019-10-26T19:01:20Z,0
NY-2019-23,2019-10-27T13:00:48Z,0
NY-2019-23,2019-10-28T19:01:20Z,0
NY-2019-23,2019-10-29T13:00:48Z,0
NY-2019-23,2019-10-30T19:01:20Z,0
NY-2019-23,2019-10-31T13:00:48Z,0
NY-2019-23,2019-11-01T19:01:20Z,0
NY-2019-23,2019-11-02T13:00:48Z,0
NY-2019-23,2019-11-03T19:01:20Z,0
NY-2019-23,2019-11-04T14:00:32Z,0
NY-2019-23,2019-11-05T20:01:04Z,0
NY-2019-23,2019-11-06T14:00:32Z,0
NY-2019-23,2019-11-07T20:01:04Z,0
NY-2019-23,2019-11-09T20:01:04Z,0
NY-2019-23,2019-11-11T20:01:04Z,0
NY-2019-23,2019-11-12T14:00:32Z,0
NY-2019-23,2019-11-13T20:01:04Z,0
NY-2019-23,2019-11-14T14:00:32Z,0
NY-2019-23,2019-11-17T20:01:04Z,0
NY-2019-23,2019-11-18T14:00:32Z,0
NY-2019-23,2019-11-19T20:01:04Z,0
NY-2019-23,2019-11-20T14:00:32Z,0
NY-2019-23,2019-11-21T20:01:04Z,0
NY-2019-23,2019-11-22T14:00:32Z,0
NY-2019-23,2019-11-23T20:01:04Z,0
NY-2019-23,2019-11-24T14:00:32Z,0
NY-2019-23,2019-11-25T20:01:04Z,0
NY-2019-23,2019-11-26T14:00:32Z,0
NY-2019-23,2019-11-27T20:01:04Z,0
NY-2019-23,2019-11-28T14:00:32Z,0
NY-2019-23,2019-11-29T20:01:04Z,0
NY-2019-23,2019-11-30T14:00:32Z,0
NY-2019-23,2019-12-01T20:01:04Z,0
NY-2019-23,2019-12-02T14:00:32Z,0
NY-2019-23,2019-12-03T20:01:04Z,0
NY-2019-23,2019-12-04T14:00:32Z,0
NY-2019-23,2019-12-05T20:01:04Z,0
NY-2019-23,2019-12-06T14:00:32Z,0
NY-2019-23,2019-12-07T20:01:04Z,0
NY-2019-23,2019-12-09T20:01:04Z,0
NY-2019-23,2019-12-10T14:00:32Z,0
NY-2019-23,2019-12-11T20:01:04Z,0
NY-2019-23,2019-12-13T20:01:04Z,0
NY-2019-23,2019-12-14T14:00:32Z,0
NY-2019-23,2019-12-15T20:01:04Z,0
NY-2019-23,2019-12-16T14:00:32Z,0
NY-2019-23,2019-12-17T20:01:04Z,0
NY-2019-23,2019-12-18T14:00:32Z,0
NY-2019-23,2019-12-19T20:01:04Z,0
NY-2019-23,2019-12-20T14:00:32Z,0
NY-2019-23,2019-12-21T20:01:04Z,0
NY-2019-23,2019-12-22T14:00:32Z,0
NY-2019-23,2019-12-23T20:01:04Z,0
NY-2019-23,2019-12-25T20:01:04Z,0
NY-2019-23,2019-12-26T14:00:32Z,0
NY-2019-23,2019-12-27T20:01:04Z,0
NY-2019-23,2019-12-28T14:00:32Z,0
NY-2019-23,2019-12-29T20:01:04Z,0
NY-2019-23,2020-01-08T03:01:20Z,0
NY-2019-23,2020-01-21T20:03:12Z,0
NY-2019-23,2020-01-29T02:59:12Z,0
NY-2019-23,2020-02-10T19:58:56Z,0
NY-2019-23,2020-02-13T03:01:20Z,0
NY-2019-23,2020-02-19T03:01:20Z,0
NY-2019-23,2020-02-20T14:00:32Z,0
NY-2019-23,2020-02-22T19:58:56Z,0
NY-2019-23,2020-02-25T03:01:20Z,0
NY-2019-23,2020-02-26T14:00:32Z,0
NY-2019-23,2020-02-28T19:58:56Z,0
NY-2019-23,2020-03-02T03:01:20Z,0
NY-2019-23,2020-03-03T14:00:32Z,0
NY-2019-23,2020-03-08T03:01:20Z,0
NY-2019-23,2020-03-10T13:02:56Z,0
NY-2019-23,2020-03-12T19:01:20Z,0
NY-2019-23,2020-03-15T01:59:28Z,0
NY-2019-23,2020-03-16T13:02:56Z,0
NY-2019-23,2020-03-18T19:01:20Z,0
NY-2019-23,2020-03-28T12:58:40Z,0
NY-2019-23,2020-03-30T19:01:20Z,0
NY-2019-23,2020-04-02T01:59:28Z,0
NY-2019-23,2020-04-03T12:58:40Z,0
NY-2019-23,2020-04-05T19:01:20Z,0
NY-2019-23,2020-04-08T01:59:28Z,0
NY-2019-23,2020-04-09T13:02:56Z,0
NY-2019-23,2020-04-11T19:01:20Z,0
NY-2019-23,2020-04-14T01:59:28Z,0
NY-2019-23,2020-05-08T01:59:28Z,0
NY-2019-23,2020-05-11T19:01:20Z,0
NY-2019-23,2020-05-14T01:59:28Z,0
NY-2019-24,2019-09-30T19:01:20Z,0
NY-2019-24,2019-10-06T12:58:40Z,0
NY-2019-24,2019-10-12T19:01:20Z,0
NY-2019-24,2019-10-15T13:00:48Z,0
NY-2019-24,2019-10-16T19:01:20Z,0
NY-2019-24,2019-10-17T13:00:48Z,0
NY-2019-24,2019-10-18T19:01:20Z,0
NY-2019-24,2019-10-19T13:00:48Z,0
NY-2019-24,2019-10-20T19:01:20Z,0
NY-2019-24,2019-10-21T13:00:48Z,0
NY-2019-24,2019-10-22T19:01:20Z,0
NY-2019-24,2019-10-23T13:00:48Z,0
NY-2019-24,2019-10-24T19:01:20Z,0
NY-2019-24,2019-10-25T13:00:48Z,0
NY-2019-24,2019-10-26T19:01:20Z,0
NY-2019-37,2019-10-20T19:01:20Z,0
NY-2019-37,2019-10-21T13:00:48Z,0
NY-2019-37,2019-10-22T19:01:20Z,0
NY-2019-37,2019-10-23T13:00:48Z,0
NY-2019-37,2019-10-24T19:01:20Z,0
NY-2019-37,2019-10-25T13:00:48Z,0
NY-2019-37,2019-10-26T19:01:20Z,0
NY-2022-45,2022-05-06T13:00:48Z,0
NY-2022-45,2022-05-08T16:00:00Z,0
NY-2022-45,2022-05-10T18:59:12Z,0
NY-2022-45,2022-05-12T22:02:40Z,0
NY-2022-45,2022-05-15T01:01:52Z,0
NY-2022-45,2022-05-17T04:01:04Z,0
NY-2022-45,2022-05-19T07:00:16Z,0
NY-2022-45,2022-05-21T09:59:28Z,0
NY-2022-45,2022-05-23T12:58:40Z,0
NY-2022-45,2022-05-25T16:02:08Z,0
NY-2022-45,2022-05-27T19:01:20Z,0
NY-2022-45,2022-05-29T22:00:32Z,0
NY-2022-45,2022-06-01T00:59:44Z,0
NY-2022-45,2022-06-03T03:58:56Z,0
NY-2022-45,2022-06-05T07:02:24Z,0
NY-2022-45,2022-06-07T10:01:36Z,0
NY-2022-45,2022-06-13T18:59:12Z,0
NY-2022-45,2022-06-15T22:02:40Z,0
NY-2022-45,2022-06-18T01:01:52Z,0
NY-2022-45,2022-06-20T04:01:04Z,0
NY-2022-45,2022-06-22T07:00:16Z,0
NY-2022-45,2022-06-24T09:59:28Z,0
NY-2022-45,2022-06-28T16:02:08Z,0
NY-2022-45,2022-06-30T19:01:20Z,0
NY-2022-45,2022-07-02T22:00:32Z,0
NY-2022-45,2022-07-05T00:59:44Z,0
NY-2022-45,2022-07-07T03:58:56Z,0
NY-2022-45,2022-07-09T07:02:24Z,0
NY-2022-45,2022-07-11T10:01:36Z,0
NY-2022-45,2022-07-13T13:00:48Z,0
NY-2022-45,2022-07-17T18:59:12Z,0
NY-2022-45,2022-07-19T22:02:40Z,0
NY-2022-45,2022-07-22T01:01:52Z,0
NY-2022-45,2022-07-24T04:01:04Z,0
NY-2022-45,2022-07-26T07:00:16Z,0
NY-2022-45,2022-07-28T09:59:28Z,0
NY-2022-46,2022-05-13T02:02:40Z,0
NY-2022-46,2022-05-15T05:01:52Z,0
NY-2022-46,2022-05-17T08:01:04Z,0
NY-2022-46,2022-05-19T11:00:16Z,0
NY-2022-46,2022-05-21T13:59:28Z,0
NY-2022-46,2022-05-23T16:58:40Z,1
NY-2022-46,2022-05-25T20:02:08Z,1
NY-2022-46,2022-05-27T23:01:20Z,1
NY-2022-46,2022-05-30T02:00:32Z,1
NY-2022-46,2022-06-01T04:59:44Z,1
NY-2022-46,2022-06-13T22:59:12Z,1
NY-2022-46,2022-06-16T02:02:40Z,1
NY-2022-46,2022-06-18T05:01:52Z,1
NY-2022-46,2022-06-20T08:01:04Z,1
NY-2022-46,2022-06-22T11:00:16Z,1
NY-2022-46,2022-06-24T13:59:28Z,1
NY-2022-46,2022-06-26T16:58:40Z,1
NY-2022-46,2022-06-28T20:02:08Z,1
NY-2022-46,2022-06-30T23:01:20Z,1
NY-2022-46,2022-07-03T02:00:32Z,1
NY-2022-46,2022-07-05T04:59:44Z,1
NY-2022-47,2022-05-12T22:02:40Z,0
NY-2022-47,2022-05-15T01:01:52Z,0
NY-2022-47,2022-05-17T04:01:04Z,0
NY-2022-47,2022-05-19T07:00:16Z,0
NY-2022-47,2022-05-23T13:02:56Z,0
NY-2022-47,2022-05-25T16:02:08Z,0
NY-2022-47,2022-05-27T19:01:20Z,0
NY-2022-47,2022-05-29T22:00:32Z,0
NY-2022-47,2022-06-01T00:59:44Z,0
NY-2022-47,2022-06-03T03:58:56Z,0
NY-2022-47,2022-06-09T13:00:48Z,0
NY-2022-47,2022-06-11T16:00:00Z,0
NY-2022-47,2022-06-13T18:59:12Z,0
NY-2022-47,2022-06-15T22:02:40Z,0
NY-2022-47,2022-06-18T01:01:52Z,0
NY-2022-47,2022-06-20T04:01:04Z,0
NY-2022-47,2022-06-22T07:00:16Z,0
NY-2022-47,2022-06-24T09:59:28Z,0
NY-2022-47,2022-06-26T12:58:40Z,0
NY-2022-47,2022-06-28T16:02:08Z,0
NY-2022-47,2022-06-30T19:01:20Z,0
NY-2022-47,2022-07-02T22:00:32Z,0
NY-2022-47,2022-07-05T00:59:44Z,0
NY-2022-47,2022-07-07T04:03:12Z,0
NY-2022-47,2022-07-09T07:02:24Z,0
NY-2022-47,2022-07-11T10:01:36Z,0
NY-2022-47,2022-07-13T13:00:48Z,0
NY-2022-47,2022-07-15T16:00:00Z,0
NY-2022-47,2022-07-17T18:59:12Z,0
NY-2022-47,2022-07-19T22:02:40Z,0
NY-2022-47,2022-07-22T01:01:52Z,0
NY-2022-47,2022-07-24T04:01:04Z,0
NY-2022-47,2022-07-26T07:00:16Z,0
NY-2022-47,2022-07-28T09:59:28Z,0
NY-2022-47,2022-07-30T13:02:56Z,0
ONT-2019-03,2019-09-16T20:01:04Z,0
ONT-2019-03,2019-09-17T02:59:12Z,0
ONT-2019-03,2019-09-24T12:58:40Z,0
ONT-2019-03,2019-10-06T12:58:40Z,0
ONT-2019-03,2019-10-07T13:00:48Z,0
ONT-2019-03,2019-10-08T19:01:20Z,0
ONT-2019-03,2019-10-09T13:00:48Z,0
ONT-2019-03,2019-10-10T19:01:20Z,0
ONT-2019-03,2019-10-11T13:00:48Z,0
ONT-2019-03,2019-10-12T19:01:20Z,0
ONT-2019-03,2019-10-13T13:00:48Z,0
ONT-2019-03,2019-10-14T19:01:20Z,0
ONT-2019-03,2019-10-15T13:00:48Z,0
ONT-2019-03,2019-10-16T19:01:20Z,0
